"Num_Acc";"id_vehicule";"num_veh";"senc";"catv";"obs";"obsm";"choc";"manv";"motor";"occutc"
"202100000219";"201 347";"A01";"1";"7";"0";"2";"2";"10";"1";""
"202100000220";"201 345";"A01";"1";"10";"0";"0";"2";"1";"1";""
"202100000221";"201 343";"B01";"1";"10";"0";"2";"8";"22";"1";""
"202100000221";"201 344";"A01";"1";"80";"1";"0";"7";"26";"3";""
"202100000222";"201 342";"A01";"1";"7";"6";"0";"3";"1";"1";""
"202100000223";"201 339";"A01";"1";"7";"0";"2";"1";"21";"1";""
"202100000223";"201 340";"B01";"1";"7";"0";"2";"6";"23";"1";""
"202100000223";"201 341";"C01";"1";"7";"0";"0";"4";"23";"1";""
"202100000224";"201 333";"A01";"1";"7";"0";"1";"1";"9";"1";""
"202100000225";"201 331";"A01";"1";"7";"0";"2";"3";"13";"1";""
"202100000225";"201 332";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202100000226";"201 327";"A01";"1";"7";"0";"2";"7";"16";"1";""
"202100000226";"201 328";"B01";"1";"1";"0";"2";"1";"1";"5";""
"202100000227";"201 322";"A01";"1";"7";"0";"2";"4";"2";"1";""
"202100000227";"201 323";"B01";"1";"7";"0";"2";"1";"2";"1";""
"202100000227";"201 324";"C01";"1";"7";"5";"2";"8";"2";"0";""
"202100000227";"201 325";"D01";"1";"7";"0";"2";"4";"2";"0";""
"202100000227";"201 326";"E01";"1";"7";"0";"2";"1";"2";"0";""
"202100000228";"201 319";"C01";"2";"7";"0";"2";"2";"1";"1";""
"202100000228";"201 320";"A01";"1";"1";"0";"2";"1";"19";"5";""
"202100000228";"201 321";"B01";"1";"1";"0";"2";"1";"19";"5";""
"202100000229";"201 317";"A01";"1";"7";"1";"0";"1";"1";"1";""
"202100000229";"201 318";"C01";"1";"7";"0";"2";"4";"0";"1";""
"202100000230";"201 316";"A01";"2";"7";"0";"1";"1";"1";"1";""
"202100000231";"201 314";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202100000231";"201 315";"B01";"1";"10";"0";"2";"4";"2";"1";""
"202100000232";"201 312";"A01";"2";"32";"0";"2";"1";"8";"1";""
"202100000232";"201 313";"B01";"1";"7";"0";"2";"2";"15";"1";""
"202100000233";"201 310";"B01";"3";"7";"0";"2";"5";"1";"2";""
"202100000233";"201 311";"A01";"3";"2";"0";"2";"3";"0";"1";""
"202100000234";"201 309";"A01";"2";"7";"6";"0";"1";"1";"1";""
"202100000235";"201 307";"B01";"3";"2";"0";"0";"2";"1";"1";""
"202100000235";"201 308";"A01";"3";"7";"0";"2";"3";"9";"1";""
"202100000236";"201 305";"B01";"1";"31";"1";"2";"2";"17";"1";""
"202100000236";"201 306";"A01";"1";"7";"0";"2";"3";"15";"1";""
"202100000237";"201 303";"B01";"1";"2";"0";"2";"1";"13";"1";""
"202100000237";"201 304";"A01";"1";"7";"0";"2";"8";"13";"1";""
"202100000238";"201 301";"A01";"1";"10";"3";"0";"3";"26";"1";""
"202100000239";"201 297";"A01";"2";"30";"0";"2";"1";"1";"1";""
"202100000239";"201 298";"B01";"2";"7";"0";"2";"4";"1";"1";""
"202100000240";"201 293";"A01";"1";"7";"0";"2";"2";"12";"1";""
"202100000240";"201 294";"B01";"1";"43";"0";"2";"3";"7";"1";""
"202100000241";"201 292";"A01";"1";"33";"0";"6";"1";"1";"1";""
"202100000242";"201 290";"B01";"1";"7";"0";"2";"3";"15";" -1";""
"202100000242";"201 291";"A01";"1";"34";"0";"2";"1";"17";"1";""
"202100000243";"201 288";"B01";"2";"60";"0";"2";"1";"1";"5";""
"202100000243";"201 289";"A01";"1";"10";"0";"2";"2";"15";"1";""
"202100000244";"201 285";"A01";"3";"7";"0";"1";"1";"15";"1";""
"202100000245";"201 283";"A01";"3";"7";"7";"2";"1";"1";"1";""
"202100000245";"201 284";"B01";"3";"7";"0";"2";"3";"15";"1";""
"202100000246";"201 282";"B01";"0";"7";"0";"2";"1";"1";"1";""
"202100000247";"201 281";"A01";"2";"7";"0";"1";"1";"14";"1";""
"202100000248";"201 279";"A01";"2";"30";"0";"2";"2";"15";"1";""
"202100000248";"201 280";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202100000249";"201 277";"A01";"1";"1";"0";"2";"4";"11";"5";""
"202100000249";"201 278";"B01";"1";"7";"0";"2";"2";"1";"1";""
"202100000250";"201 275";"A01";"2";"7";"0";"2";"2";"14";"1";""
"202100000250";"201 276";"B01";"2";"1";"0";"2";"4";"26";"0";""
"202100000251";"201 274";"A01";"3";"1";"0";"1";"0";"2";"0";""
"202100000252";"201 273";"A01";"3";"38";"0";"1";"8";"16";"1";"1"
"202100000253";"201 271";"B01";"2";"31";"0";"2";"0";"0";"1";""
"202100000253";"201 272";"A01";"3";"10";"0";"2";"7";"19";"1";""
"202100000254";"201 270";"A01";"0";"30";"0";"1";"4";"21";"1";""
"202100000255";"201 269";"A01";"1";"7";"0";"0";"1";"1";"1";""
"202100000256";"201 267";"A01";"3";"7";"13";"0";"0";"15";"1";""
"202100000257";"201 266";"A01";"2";"7";"6";"0";"1";"13";"1";""
"202100000258";"201 265";"A01";"1";"7";"1";"0";"2";"21";"1";""
"202100000259";"201 264";"A01";"1";"7";"4";"0";"1";"1";"1";""
"202100000260";"201 260";"B01";"1";"7";"0";"2";" -1";"17";" -1";""
"202100000260";"201 261";"A01";"1";"7";"0";"0";"0";"1";"1";""
"202100000261";"201 258";"A01";"3";"7";"0";"2";"3";"10";"1";""
"202100000261";"201 259";"B01";"3";"2";"0";"2";"1";"17";"1";""
"202100000262";"201 254";"B01";" -1";"30";" -1";" -1";" -1";" -1";" -1";""
"202100000262";"201 255";"A01";" -1";"20";" -1";" -1";" -1";" -1";" -1";""
"202100000263";"201 252";"A01";"1";"32";"0";"2";"1";"1";"1";""
"202100000263";"201 253";"B01";"2";"7";"0";"2";"3";"15";"1";""
"202100000264";"201 250";"A01";"1";"7";"0";"2";"2";"15";"1";""
"202100000264";"201 251";"B01";"1";"3";"0";"2";"1";"1";"0";""
"202100000265";"201 248";"B01";"3";"33";"0";"2";"2";"17";"1";""
"202100000265";"201 249";"A01";"3";"7";"0";"2";"8";"19";"1";""
"202100000266";"201 246";"A01";"1";"10";"0";"2";"3";"16";"1";""
"202100000266";"201 247";"B01";"1";"34";"0";"2";"1";"1";"1";""
"202100000267";"201 244";"B01";"1";"7";"0";"2";"4";"1";"1";""
"202100000267";"201 245";"A01";"1";"30";"0";"2";"1";"26";"1";""
"202100000268";"201 243";"A01";"1";"10";"6";"0";"1";"1";"1";""
"202100000269";"201 240";"A01";"1";"7";"0";"2";"9";"13";"1";""
"202100000269";"201 241";"C01";"3";"7";"0";"0";"1";"1";"1";""
"202100000269";"201 242";"B01";"3";"7";"0";"2";"1";"1";"1";""
"202100000270";"201 238";"B01";"2";"7";"0";"2";"3";"20";"1";""
"202100000270";"201 239";"A01";"2";"2";"0";"2";"2";"1";"1";""
"202100000271";"201 237";"E01";"2";"39";"0";"1";"6";"1";"3";""
"202100000272";"201 235";"B01";"1";"7";"0";"2";"6";"1";"1";""
"202100000272";"201 236";"A01";"2";"7";"1";"2";"1";"13";"1";""
"202100000273";"201 233";"B01";"0";"50";"0";"2";"8";"19";"3";""
"202100000273";"201 234";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202100000274";"201 231";"B01";"1";"1";"0";"2";"1";"2";"5";""
"202100000274";"201 232";"A01";"1";"7";"0";"2";"2";"2";"1";""
"202100000275";"201 229";"B01";"3";"33";"0";"2";"1";"1";"1";""
"202100000275";"201 230";"A01";"3";"10";"0";"2";"2";"15";"1";""
"202100000276";"201 227";"B01";"1";"7";"0";"2";"7";"1";"1";""
"202100000276";"201 228";"A01";"3";"7";"0";"2";"1";"1";"1";""
"202100000277";"201 226";"A01";"2";"7";"2";"0";"0";"13";"1";""
"202100000278";"201 225";"A01";"2";"7";"4";"0";"0";"21";"1";""
"202100000279";"201 224";"A01";"1";"10";"0";"1";"1";"1";"1";""
"202100000280";"201 223";"A01";"2";"2";"0";"1";"1";"26";"1";""
"202100000281";"201 221";"B01";"3";"7";"0";"2";"1";"1";"0";""
"202100000281";"201 222";"A01";"3";"7";"0";"2";"8";"15";"0";""
"202100000282";"201 220";"A01";"0";"7";"0";"1";"2";"1";"1";""
"202100000283";"201 218";"A01";"0";"13";"0";"2";"0";"0";"0";""
"202100000283";"201 219";"B01";"3";"31";"0";"2";"0";"0";"0";""
"202100000284";"201 217";"A01";"1";"33";"0";"1";"7";"1";"1";""
"202100000285";"201 215";"B01";"2";"43";"0";"2";"1";"0";"1";""
"202100000285";"201 216";"A01";"1";"1";"0";"2";"7";"19";"5";""
"202100000286";"201 212";"C01";"1";"7";"0";"2";"8";"1";"1";""
"202100000286";"201 213";"B01";"1";"7";"0";"2";"4";"1";"1";""
"202100000286";"201 214";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202100000287";"201 210";"A01";"1";"30";"0";"2";"0";"1";"1";""
"202100000287";"201 211";"B01";"2";"7";"0";"2";"0";"15";"1";""
"202100000288";"201 209";"A01";"1";"7";"8";"0";"7";"1";"1";""
"202100000289";"201 207";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202100000289";"201 208";"B01";"1";"7";"0";"2";"3";"1";"1";""
"202100000290";"201 205";"A01";"3";"7";"0";"2";"1";"1";"1";""
"202100000290";"201 206";"B01";"3";"7";"0";"2";"4";"1";"1";""
"202100000291";"201 203";"B01";"0";"7";"0";"2";"4";"0";"1";""
"202100000291";"201 204";"A01";"0";"7";"0";"2";"1";"0";"1";""
"202100000292";"201 201";"A01";"1";"33";"0";"2";"1";"26";"1";""
"202100000292";"201 202";"B01";"1";"7";"0";"2";"6";"1";"1";""
"202100000293";"201 199";"B01";"2";"1";"0";"2";"8";"15";"5";""
"202100000293";"201 200";"A01";"2";"7";"0";"2";"2";"1";"1";""
"202100000294";"201 197";"A01";"3";"1";"0";"2";"7";"19";"5";""
"202100000294";"201 198";"B01";"2";"31";"0";"2";"1";"1";"1";""
"202100000295";"201 195";"A01";"2";"7";"0";"2";"1";"21";"1";""
"202100000295";"201 196";"B01";"2";"7";"0";"2";"4";"20";"1";""
"202100000296";"201 193";"A01";"1";"2";"0";"2";"7";"1";"1";""
"202100000296";"201 194";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202100000297";"201 191";"A01";"1";"31";"0";"2";"0";"1";"1";""
"202100000297";"201 192";"B01";"1";"7";"0";"0";"0";"0";"1";""
"202100000298";"201 189";"A01";"2";"7";"0";"2";"8";"1";"1";""
"202100000298";"201 190";"B01";"2";"10";"0";"2";"1";"1";"1";""
"202100000299";"201 187";"A01";"2";"7";"0";"2";"3";"9";"1";""
"202100000299";"201 188";"B01";"1";"33";"0";"2";"1";"1";"1";""
"202100000300";"201 185";"A01";"1";"7";"0";"2";"3";"0";"1";""
"202100000300";"201 186";"B01";"2";"33";"0";"2";"5";"0";"1";""
"202100000301";"201 184";"A01";"1";"7";"0";"1";"7";"0";"1";""
"202100000302";"201 181";"A01";"3";"50";"0";"1";"4";"1";"3";""
"202100000303";"201 179";"B01";"1";"7";"0";"2";"4";"23";"2";""
"202100000303";"201 180";"A01";"1";"7";"0";"2";"1";"0";"1";""
"202100000304";"201 178";"A01";"1";"7";"0";"1";"1";"1";"1";""
"202100000305";"201 174";"A01";"0";"7";"0";"1";"1";"1";"1";""
"202100000306";"201 171";"A01";"1";"7";"0";"1";"1";"1";"1";""
"202100000307";"201 169";"A01";"1";"7";"0";"2";"2";"17";"1";""
"202100000307";"201 170";"B01";"1";"80";"0";"2";"1";"0";"5";""
"202100000308";"201 167";"B01";"3";"1";"0";"2";"4";"6";"5";""
"202100000308";"201 168";"A01";"2";"7";"0";"2";"3";"21";"1";""
"202100000309";"201 165";"B01";"3";"7";"0";"2";"1";"1";"1";""
"202100000309";"201 166";"A01";"3";"7";"0";"2";"2";"5";"0";""
"202100000310";"201 164";"A01";"1";"7";"14";"0";"1";"26";"1";""
"202100000311";"201 162";"A01";"0";"33";"0";"2";"3";"9";"1";""
"202100000311";"201 163";"B01";"3";"1";"0";"2";"0";"0";"0";""
"202100000312";"201 160";"A01";"3";"7";"0";"2";"8";"11";"1";""
"202100000312";"201 161";"B01";"3";"32";"0";"2";"1";"1";"1";""
"202100000313";"201 158";"B01";"0";"7";"0";"2";"6";"15";"1";""
"202100000313";"201 159";"A01";"3";"33";"0";"2";"2";"17";"1";""
"202100000314";"201 156";"A01";"3";"30";"7";"2";"0";"1";"1";""
"202100000314";"201 157";"B01";"3";"7";"0";"2";"3";"19";"1";""
"202100000315";"201 154";"A01";"3";"7";"15";"2";"3";"19";"1";""
"202100000315";"201 155";"B01";"3";"7";"15";"2";"2";"1";"1";""
"202100000316";"201 153";"A01";"3";"31";"2";"0";"8";"1";"1";""
"202100000317";"201 151";"A01";"3";"7";"0";"2";"1";"16";"1";""
"202100000317";"201 152";"B01";"3";"7";"0";"1";"4";"16";"1";""
"202100000318";"201 150";"A01";"0";"7";"13";"0";"8";"9";"1";""
"202100000319";"201 148";"B01";"3";"7";"0";"2";"6";"2";"1";""
"202100000319";"201 149";"A01";"3";"7";"0";"2";"2";"1";"1";""
"202100000320";"201 146";"A01";"1";"7";"0";"2";"5";"1";"1";""
"202100000320";"201 147";"Z01";"1";"7";"0";"2";"1";"1";"1";""
"202100000321";"201 145";"A01";"3";"7";"0";"1";"1";"1";"1";""
"202100000322";"201 143";"A01";"2";"1";"0";"2";"7";"1";"5";""
"202100000322";"201 144";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202100000323";"201 141";"A01";"1";"10";"0";"2";"3";"15";"1";""
"202100000323";"201 142";"B01";"2";"31";"0";"2";"8";"1";"1";""
"202100000324";"201 139";"B01";"2";"7";"0";"2";"1";"1";" -1";""
"202100000324";"201 140";"A01";"2";"7";"15";"2";"7";"1";"1";""
"202100000325";"201 138";"A01";"1";"7";"0";"1";"0";"15";" -1";""
"202100000326";"201 137";"A01";"0";"39";"0";"1";"1";"1";"3";""
"202100000327";"201 136";"A01";" -1";"7";"0";" -1";" -1";"4";" -1";""
"202100000328";"201 134";"A01";"2";"7";"0";"0";"0";"15";"1";""
"202100000328";"201 135";"B01";"1";"31";"0";"0";"9";"1";"1";""
"202100000329";"201 131";"C01";"1";"7";"0";"2";"3";"1";"1";""
"202100000329";"201 132";"B01";"1";"7";"0";"2";"3";"1";"1";""
"202100000329";"201 133";"A01";"2";"7";"0";"2";"3";"13";"1";""
"202100000330";"201 130";"A01";"3";"7";"2";"0";"0";"14";"1";""
"202100000331";"201 129";"A01";"2";"10";"0";"1";"3";"1";"1";""
"202100000332";"201 128";"A01";"2";"7";"13";"0";"1";"17";"1";""
"202100000333";"201 126";"B01";"2";"7";"1";"0";"1";"2";"1";""
"202100000333";"201 127";"A01";"2";"7";"0";"2";"4";"23";"1";""
"202100000334";"201 124";"A01";"3";"39";"0";"2";"2";"1";" -1";""
"202100000334";"201 125";"B01";"1";"1";"0";"4";"7";"23";"5";""
"202100000335";"201 123";"A01";"3";"34";"0";"1";"1";"1";"0";""
"202100000336";"201 121";"B01";"2";"7";"0";"2";"3";"13";"1";""
"202100000336";"201 122";"A01";"1";"10";"0";"2";"3";"1";"1";""
"202100000337";"201 119";"B01";"1";"30";"0";"2";"1";"1";"1";""
"202100000337";"201 120";"A01";"2";"33";"0";"2";"1";"17";"1";""
"202100000338";"201 117";"B01";"1";"31";"0";"2";"7";"1";"1";""
"202100000338";"201 118";"A01";"1";"10";"0";"2";"8";"13";"1";""
"202100000339";"201 115";"B01";"2";"7";"0";"2";"4";"2";"1";""
"202100000339";"201 116";"A01";"2";"7";"0";"2";"1";"2";"1";""
"202100000340";"201 113";"B01";"1";"7";"0";"2";"2";"21";"1";""
"202100000340";"201 114";"A01";"1";"7";"0";"2";"1";"21";"1";""
"202100000341";"201 111";"B01";"1";"10";"0";"2";"1";"13";"1";""
"202100000341";"201 112";"A01";"2";"7";"0";"2";"1";"1";"1";""
"202100000342";"201 108";"A01";"2";"7";"0";"2";"1";"1";"1";""
"202100000342";"201 109";"B01";"2";"7";"0";"2";"4";"2";"1";""
"202100000343";"201 107";"A01";"2";"7";"6";"0";"1";"1";"1";""
"202100000344";"201 105";"A01";"2";"7";"0";"2";"5";"16";"1";""
"202100000344";"201 106";"B01";"2";"1";"0";"2";"1";"1";"5";""
"202100000345";"201 099";"B01";"1";"7";"0";"2";"7";"12";"1";""
"202100000345";"201 100";"A01";"1";"7";"0";"2";"8";"2";"1";""
"202100000346";"201 095";"E01";"1";"14";"0";"2";"1";"2";"1";""
"202100000346";"201 096";"F01";"1";"7";"0";"2";"9";"2";"1";""
"202100000346";"201 097";"G01";"1";"10";"0";"2";"9";"2";"1";""
"202100000346";"201 098";"H01";"1";"7";"0";"2";"9";"2";"1";""
"202100000347";"201 093";"A01";"2";"7";"0";"2";"2";"1";"1";""
"202100000347";"201 094";"B01";"2";"7";"0";"2";"3";"16";"1";""
"202100000348";"201 092";"A01";"2";"7";"0";"1";"3";"1";"1";""
"202100000349";"201 090";"B01";"2";"1";"0";"2";"1";"1";"5";""
"202100000349";"201 091";"A01";"2";"10";"0";"2";"3";"22";"1";""
"202100000350";"201 088";"B01";"1";"7";"0";"2";"4";"2";"1";""
"202100000350";"201 089";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202100000351";"201 087";"A01";"2";"7";"8";"0";"3";"14";"1";""
"202100000352";"201 085";"A01";"3";"7";"0";"2";"1";"15";"1";""
"202100000352";"201 086";"B01";"3";"7";"0";"2";"1";"1";"1";""
"202100000353";"201 084";"A01";"2";"1";"7";"0";"0";"14";"5";""
"202100000354";"201 082";"B01";"1";"1";"0";"2";"1";"1";"5";""
"202100000354";"201 083";"A01";"1";"99";"0";"2";"6";"15";"1";""
"202100000355";"201 081";"A01";"1";"32";"0";"0";"8";"1";"1";""
"202100000356";"201 080";"A01";"2";"7";"0";"1";"7";"16";"1";""
"202100000357";"201 079";"A01";"2";"33";"3";"0";"1";"17";"1";""
"202100000358";"201 076";"A01";"2";"7";"0";"2";"1";"15";"2";""
"202100000358";"201 077";"B01";"2";"1";"0";"2";"1";"23";"5";""
"202100000359";"201 074";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202100000359";"201 075";"B01";"1";"7";"0";"2";"4";"1";"1";""
"202100000360";"201 067";"A01";"3";"7";"0";"0";"2";"15";"1";""
"202100000361";"201 065";"B01";"3";"7";"0";"2";"2";"15";"1";""
"202100000361";"201 066";"A01";"3";"7";"0";"2";"5";"1";"1";""
"202100000362";"201 063";"B01";"1";"7";"0";"2";"5";"1";"1";""
"202100000362";"201 064";"A01";"3";"33";"0";"2";"1";"2";"1";""
"202100000363";"201 062";"A01";"3";"34";"12";"0";"3";"13";"1";""
"202100000364";"201 057";"B01";"0";"7";"0";"2";"1";"2";"1";""
"202100000364";"201 058";"C01";"0";"7";"0";"2";"1";"2";"1";""
"202100000364";"201 059";"D01";"0";"7";"0";"2";"1";"2";"1";""
"202100000364";"201 060";"E01";"0";"7";"0";"2";"1";"2";"1";""
"202100000364";"201 061";"A01";"0";"7";"0";"0";"0";"23";"1";""
"202100000365";"201 055";"B01";"3";"1";"0";"2";"1";"2";"5";""
"202100000365";"201 056";"A01";"3";"10";"0";"2";"5";"2";"1";""
"202100000366";"201 053";"A01";"3";"7";"0";"2";"2";"15";"1";""
"202100000366";"201 054";"B01";"3";"32";"0";"2";"1";"3";"1";""
"202100000367";"201 052";"A01";"1";"32";"0";"1";"1";"26";"1";""
"202100000368";"201 050";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202100000368";"201 051";"A01";"2";"7";"6";"2";"1";"4";"1";""
"202100000369";"201 049";"A01";"1";"7";"0";"1";"2";"21";"1";""
"202100000370";"201 047";"A01";"1";"7";"0";"2";"2";"1";"1";""
"202100000370";"201 048";"B01";"1";"33";"0";"2";"4";"1";"1";""
"202100000371";"201 045";"B01";"2";"1";"1";"2";"7";"1";"5";""
"202100000371";"201 046";"A01";"1";"7";"0";"2";"1";"9";"1";""
"202100000372";"201 044";"A01";"3";"7";"6";"0";"1";"1";"1";""
"202100000373";"201 042";"A01";"1";"30";"0";"2";"7";"1";" -1";""
"202100000373";"201 043";"B01";"1";"7";"0";"2";"1";"1";" -1";""
"202100000374";"201 041";"A01";"3";"39";"0";"1";"1";"1";"6";""
"202100000375";"201 039";"B01";"3";"7";"0";"2";"3";"1";"1";""
"202100000375";"201 040";"A01";"3";"7";"0";"2";"2";"1";"3";""
"202100000376";"201 035";"A01";"1";"7";"0";"2";"3";"1";"1";""
"202100000376";"201 036";"B01";"0";"30";"0";"2";"7";"1";"1";""
"202100000377";"201 030";"A01";"2";"7";"0";"2";"8";"1";" -1";""
"202100000377";"201 031";"B01";"1";"80";"0";"2";"8";"1";" -1";""
"202100000377";"201 032";"C01";"1";"1";"0";"2";"4";"1";" -1";""
"202100000378";"201 029";"A01";"1";"7";"0";"1";"1";"1";"1";""
"202100000379";"201 027";"B01";"0";"7";"0";"2";"3";"16";"1";""
"202100000379";"201 028";"A01";"0";"43";"0";"2";"7";"1";"1";""
"202100000380";"201 024";"A01";"2";"7";"13";"0";"9";"1";"1";""
"202100000381";"201 022";"B01";"2";"7";"0";"2";"3";"2";"1";""
"202100000381";"201 023";"A01";"1";"10";"0";"2";"3";"13";"1";""
"202100000382";"201 020";"B01";"2";"15";"0";"2";"4";"1";" -1";""
"202100000382";"201 021";"A01";"2";"7";"3";"2";"9";"1";"0";""
"202100000383";"201 019";"A01";"2";"80";"6";"0";"1";"1";"3";""
"202100000384";"201 018";"A01";"1";"7";"3";"0";"1";"26";"1";""
"202100000385";"201 016";"B01";"1";"80";"0";"2";"2";"9";"3";""
"202100000385";"201 017";"A01";"1";"7";"0";"2";"3";"9";"1";""
"202100000386";"201 015";"A01";"0";"7";"13";"0";"9";"1";"1";""
"202100000387";"201 013";"A01";"2";"7";"0";"2";"1";"5";"1";""
"202100000387";"201 014";"B01";"1";"7";"0";"2";"3";"0";"2";""
"202100000388";"201 012";"A01";"2";"7";"0";"1";"2";"1";"1";""
"202100000389";"201 011";"A01";"3";"7";"2";"0";"1";"1";"1";""
"202100000390";"201 008";"B01";"3";"32";"0";"2";"1";"1";"1";""
"202100000390";"201 009";"A01";"3";"7";"0";"2";"3";"15";"1";""
"202100000391";"201 005";"Z01";"1";"7";"0";"2";"1";"0";"0";""
"202100000391";"201 006";"A01";"1";"7";"0";"2";"4";"23";"1";""
"202100000392";"201 003";"B01";"3";"50";"0";"2";"1";"9";"3";""
"202100000392";"201 004";"A01";"3";"7";"0";"2";"2";"1";"1";""
"202100000393";"201 001";"A01";"3";"7";"0";"2";"8";"10";"1";""
"202100000393";"201 002";"B01";"3";"34";"0";"2";"8";"1";"1";""
"202100000394";"200 996";"C01";"3";"7";"0";"2";"8";"1";"1";""
"202100000394";"200 997";"D01";"3";"7";"0";"2";"1";"1";"1";""
"202100000394";"200 998";"E01";"3";"10";"0";"0";"0";"0";"0";""
"202100000394";"200 999";"B01";"3";"7";"0";"2";"4";"1";"1";""
"202100000394";"201 000";"A01";"3";"7";"0";"2";"1";"1";"1";""
"202100000395";"200 995";"A01";"3";"7";"14";"0";"2";"0";"1";""
"202100000396";"200 994";"A01";"1";"7";"13";"0";"3";"1";"1";""
"202100000397";"200 993";"A01";"0";"7";"0";"1";"3";"1";"1";""
"202100000398";"200 991";"B01";"3";"7";"0";"2";"4";"24";"2";""
"202100000398";"200 992";"A01";"2";"7";"1";"0";"1";"1";"1";""
"202100000399";"200 989";"B01";"0";"7";"0";"2";"4";"1";"1";""
"202100000399";"200 990";"A01";"0";"7";"0";"2";"1";"2";"1";""
"202100000400";"200 988";"A01";"3";"2";"0";"0";"1";"15";"1";""
"202100000401";"200 986";"A01";"3";"7";"0";"2";"1";"5";"2";""
"202100000401";"200 987";"B01";"3";"7";"0";"2";"1";"1";"1";""
"202100000402";"200 984";"B01";"3";"33";"0";"2";"1";"1";"1";""
"202100000402";"200 985";"A01";"3";"7";"0";"2";"3";"10";"1";""
"202100000403";"200 982";"B01";"3";"43";"0";"2";"8";"0";"1";""
"202100000403";"200 983";"A01";"3";"7";"0";"2";"2";"16";"1";""
"202100000404";"200 980";"Y01";"3";"0";"0";"2";"1";"1";"0";""
"202100000404";"200 981";"Z01";"3";"7";"0";"0";"0";"0";"0";""
"202100000405";"200 979";"A01";"0";"7";"0";"1";"2";"1";"1";""
"202100000406";"200 977";"B01";"3";"33";"0";"2";"1";"17";"1";""
"202100000406";"200 978";"A01";"3";"7";"0";"2";"3";"15";"1";""
"202100000407";"200 975";"B01";"0";"7";"0";"2";"4";"9";"1";""
"202100000407";"200 976";"A01";"0";"10";"0";"2";"4";"9";"1";""
"202100000408";"200 973";"A01";"3";"7";"0";"2";"2";"15";"1";""
"202100000408";"200 974";"B01";"3";"32";"0";"2";"1";"1";"1";""
"202100000409";"200 972";"A01";"2";"7";"0";"0";"0";"14";"1";""
"202100000410";"200 971";"A01";"2";"39";"0";"1";"2";"1";"3";""
"202100000411";"200 970";"C01";"1";"39";"0";"1";"0";"1";"3";""
"202100000412";"200 969";"A01";"0";"39";"0";"1";"9";"1";" -1";""
"202100000413";"200 968";"A01";"1";"7";"0";"1";"2";"1";"1";""
"202100000414";"200 966";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202100000414";"200 967";"B01";"0";"7";"0";"2";"4";"23";"1";""
"202100000415";"200 964";"B01";"1";"7";"0";"9";"3";"15";"1";""
"202100000415";"200 965";"A01";"1";"33";"0";"2";"3";"17";"1";""
"202100000416";"200 962";"A01";"2";"0";"0";"2";"0";"1";"0";""
"202100000416";"200 963";"B01";"0";"3";"0";"2";"8";"1";"1";""
"202100000417";"200 960";"A01";"1";"7";"0";"2";"4";"20";"1";""
"202100000417";"200 961";"B01";"1";"32";"0";"2";"7";"1";"1";""
